item_name,group,subcategory,url,path,description,scrape_status,location,loc_status
Shotel,WEAPONS,Curved Swords,https://darksouls.wiki.fextralife.com/Shotel,/Shotel,"Curved sword with sharply curved blade.""""Created by Arstor, Earl of Carim. Requires great skill to wield, but evades shield defense to sneak in damage.""",ok_blockquote,"[1] - Sen's Fortress - On the ledge behind Siegmeyer at the first rolling boulder area. [2] - Sold by Shiva of the East for 10,000 souls. [3] - Video Location Timestamp 7:09.",ok_loc_list
Bandit's Knife,WEAPONS,Daggers,https://darksouls.wiki.fextralife.com/Bandit%27s+Knife,/Bandit%27s+Knife,"""This wide single-edged shortsword is the favorite of lowly thieves and bandits.""""Primarily a slicing weapon, but highly effective when used for critical hits, such as after parrying or from behind.""",ok_blockquote,[1] - Default equipment for the Thief class. [2] - Drops from Undead Assassin (2% chance - Lower Undead Burg).,ok_loc_list
Dagger,WEAPONS,Daggers,https://darksouls.wiki.fextralife.com/Dagger,/Dagger,"This standard small dagger has only a modest attack but can be jabbed in rapid succession, and is effective in critical hits such as after a parry or when stabbing in the back."" ""With both slash and thrust attacks this dagger is useful in various situations.""",ok_blockquote,[1] - Default equipment for the Sorcerer class. [2] - Purchased from Undead Merchant (male) (300 Souls). [3] - Video Location Timestamp 1:11.,ok_loc_list
Dark Silver Tracer,WEAPONS,Daggers,https://darksouls.wiki.fextralife.com/Dark+Silver+Tracer,/Dark+Silver+Tracer,"A dark silver dagger used by the Lord's Blade Ciaran, of Gwyn's Four Knights. The victim is first distracted by dazzling streaks of the Gold Tracer, then stung by the vicious poison of this dagger.""",ok_blockquote,"[1] - Acquired from Lord's Blade Ciaran alongside the Gold Tracer, in exchange for the Soul of Artorias, or by killing her (you can't acquire the daggers twice in one run). Ciaran can be found in the same place you encounter Knight Artorias, after you defeat him, and will ask for his Soul. Refusing will not make her hostile. Killing her causes her to drop both the tracers and her armor as loot if you have not traded the soul. (Causing her to appear may require you to reload or warp somewhere else after defeating Artorias). [2] - It is important to note that if the player speaks to Ciaran and refuses to give her the soul, she will disappear from your playthrough forever when next you reload the area.",ok_loc_list
Ghost Blade,WEAPONS,Daggers,https://darksouls.wiki.fextralife.com/Ghost+Blade,/Ghost+Blade,"The ghosts of New Londo clutch this wickedly sharp dagger with their bony hands and make mincemeat of the living."" ""One of the cursed weapons which can inflict damage upon ghosts.""",ok_blockquote,"[1] - Drops from Banshees (1% chance - New Londo Ruins). It does NOT drop from other ghosts, they drop Jagged Ghost Blades instead.",ok_loc_list
Parrying Dagger,WEAPONS,Daggers,https://darksouls.wiki.fextralife.com/Parrying+Dagger,/Parrying+Dagger,"This dagger is useful after parrying and is normally equipped in the left hand.""""A favorite of the knights of Carim, who are famous for fighting without a shield.""",ok_blockquote,"[1] - Can be found on a corpse in upper New Londo Ruins, in the same area as the first Banshee. [2] - Video Location Timestamp 2:38.",ok_loc_list
Priscilla's Dagger,WEAPONS,Daggers,https://darksouls.wiki.fextralife.com/Priscilla%27s+Dagger,/Priscilla%27s+Dagger,"""This sword, one of the rare dragon weapons, came from the tail of Priscilla, the Dragon Crossbreed in the painted world of Ariamis.""""Possessing the power of lifehunt, it dances about when wielded, in a fashion reminiscent of the white-robed painting guardians.""",ok_blockquote,"[1] - Obtained by cutting off Crossbreed Priscilla's Tail. [2] - Before the battle begins, while Priscilla is standing there (no boss health bar at the bottom of the screen), position yourself near her tail. Hit her TAIL as a start to the fight. Keep swinging as she turns invisible because she won't attack you until she completely vanishes. After about 1/4th of her health bar drops, the tail should come right off.",ok_loc_list
Caestus,WEAPONS,Fist Weapons,https://darksouls.wiki.fextralife.com/Caestus,/Caestus,"The weapon augments one's bare hands with thick, studded leather. The Caestus has a short reach, but quick cool down. Amount of damage inflicted is dependent on its wearer's strength.""",ok_blockquote,[1] - Purchased from Andre of Astora for 200 souls.,ok_loc_list
Claws,WEAPONS,Fist Weapons,https://darksouls.wiki.fextralife.com/Claws,/Claws,"A weapon formed by three sharped claws. Attacks cause bleeding, and the wounds inflicted are not easily mended. Preferred weapon of the spooks of an Eastern land.",ok_blockquote,"[1] - Sold by Shiva of the East for 5,000 souls.",ok_loc_list
Dark Hand,WEAPONS,Fist Weapons,https://darksouls.wiki.fextralife.com/Dark+Hand,/Dark+Hand,"The Darkwraiths, incited by Kaathe, use the power of the dark soul to absorb humanity, an art shared by this weapon, which also acts as a special shield. The ancients, particularly, could sap the humanity of even a replete saint in the blink of an eye.""",ok_blockquote,[1] - Joining the Darkwraith Covenant. [2] - Drops from Darkwraith Knights (1% Chance - New Londo Ruins).,ok_loc_list
Dragon Bone Fist,WEAPONS,Fist Weapons,https://darksouls.wiki.fextralife.com/Dragon+Bone+Fist,/Dragon+Bone+Fist,"A weapon from the soul of the Iron Golem, guardian of Sen's Fortress who repelled countless heroes who sought Anor Londo."" ""The Gods fused the power of the soul with the great bones of the dragons, forming an appropriate core for the giant golem'""",ok_blockquote,[1] - Ascending Caestus or Claws +10 with the Core of an Iron Golem at the Giant Blacksmith in Anor Londo. [2] - Does not ascend with Dark Hand.,ok_loc_list
Pyromancy Flame,WEAPONS,Flames,https://darksouls.wiki.fextralife.com/Pyromancy+Flame,/Pyromancy+Flame,"Flame medium used by Great Swamp pyromancers. Pyromancers arouse this flame to produce various fire arts. Equip pyromancer flame to produce pyromancy. Attune pyromancies from a scroll at bonfire. Most pyromancies have limited number of uses."" After upgrading: ""Pyromancy flame drawing upon the latent power of Quelana of Izalith, mother of pyromancy. For the pyromancer, a flame is a precious thing indeed, to be nurtured, often for an entire lifetime. When the flame is shared, it creates an eternal bond between the parties.""",ok_blockquote,"[1] - Starting equipment for the Pyromancer. [2] - Obtained by other classes after rescuing Laurentius of the Great Swamp from the Depths. [3] - Also obtainable for all classes through the ""Talk"" option from Eingyi after having spoken to him while infected with egghead. If you have less than 11 Int Eingyi will not offer you the flame.",ok_loc_list
Black Knight Greataxe,WEAPONS,Great Axes,https://darksouls.wiki.fextralife.com/Black+Knight+Greataxe,/Black+Knight+Greataxe,"Greataxe of the Black Knights who wander Lordran. Used to face chaos demons."" ""The large motion that puts the weight of the body into the attack reflects the great size of their adversaries long ago.""",ok_blockquote,[1] - Black Knight (Axe) (The Catacombs) (does not respawn). [2] - Black Knight (Axe) (Kiln of The First Flame) (respawns).,ok_loc_list
Demon's Greataxe,WEAPONS,Great Axes,https://darksouls.wiki.fextralife.com/Demon%27s+Greataxe,/Demon%27s+Greataxe,"Carved from the bones of fellow demons. Wielded by the lesser Taurus demons."" ""This axe is imbued with no special power, but can merrily beat foes to a pulp, providing you have the strength to wield it.""",ok_blockquote,"[1] - Dropped by Taurus Demons. [2] - Sold by Shiva of the East for 10,000 Souls. [3] - Drops from Minor Taurus Demon (5% chance - Demon Ruins).",ok_loc_list
Dragon King Greataxe,WEAPONS,Great Axes,https://darksouls.wiki.fextralife.com/Dragon+King+Greataxe,/Dragon+King+Greataxe,"This axe, one of the rare dragon weapons, is formed by the tail of the Gaping Dragon, a distant, deformed descendant of the everlasting dragons."" ""The axe is imbued with a mystical power, to be released when held with both hands.""",ok_blockquote,[1] - Remove the Gaping Dragon's tail.,ok_loc_list
Greataxe,WEAPONS,Great Axes,https://darksouls.wiki.fextralife.com/Greataxe,/Greataxe,"This greataxe is a veritable mass of iron. Its weight sends foes flying, but makes it difficult to handle without inhuman strength."" ""Any miss makes one very vulnerable, as each swing requires the full force of the body.""",ok_blockquote,[1] - Can be found in the Depths (in a box behind 5 rats near the bonfire). [2] - Sold by Crestfallen Merchant for 8000 souls. [3] - Rare drop from the Berenike Knights. [4] - Video Location Timestamp 5:36.,ok_loc_list
Stone Greataxe,WEAPONS,Great Axes,https://darksouls.wiki.fextralife.com/Stone+Greataxe,/Stone+Greataxe,"Greataxe borne by the stone knights who guard the forest Sanctuary. This greataxe, requiring inhuman strength to wield and more fitted to manual labor than battle, is nevertheless completely lethal.""",ok_blockquote,[1] - Drops from Stone Guardian (2% chance - Royal Wood).,ok_loc_list
Demon's Great Hammer,WEAPONS,Great Hammers,https://darksouls.wiki.fextralife.com/Demon%27s+Great+Hammer,/Demon%27s+Great+Hammer,"Demon weapon built from the stone archtrees. Used by lesser demons at North Undead Asylum. This hammer is imbued with no special power, but will merrily beat foes to a pulp, provided you have the strength to wield it.""",ok_blockquote,"[1] - Beat the Asylum Demon during the first encounter. Only drops it during the very first encounter, before going through the rest of the tutorial area and dropping back in after you pick up your weapons. Easy strategy: Choose Black Firebombs as your gift - no need to be naked or only use your fists. Alternatively: Wait until NG+ and beat him easily with your proper gear. [2] - Trade a Sack with Snuggly.",ok_loc_list
Dragon Tooth,WEAPONS,Great Hammers,https://darksouls.wiki.fextralife.com/Dragon+Tooth,/Dragon+Tooth,"Created from an everlasting dragon tooth. Legendary great hammer of Havel the Rock."" ""The dragon tooth will never break as it is harder than stone, and it grants its wielder resistance to magic and flame.""",ok_blockquote,[1] - Chest behind a hidden wall in Anor Londo. [2] - Video Location Timestamp 15:37.,ok_loc_list
Grant,WEAPONS,Great Hammers,https://darksouls.wiki.fextralife.com/Grant,/Grant,"A legendary weapon of the Way of White, granted to an Undead paladin long ago. This mass of iron can only be lifted by those with inhuman strength, but it is blessed, and very effective against agents of Dark.""",ok_blockquote,"[1] - Give to Frampt to receive 100 souls. [2] - The 2-handed strong attack of this hammer generates an AOE attack similar to the miracle Wrath of Gods, but with more range, damage and 100% chance of knockback (even against high poise targets, excluding bosses). Damage from this ability scales with Faith and strength. The AOE does exactly the same amount of damage as a two-handed jump attack. Except at 200 durability or less the AOE attack does the same amount of damage as the two-handed jump attack with 0 durability. Between 380 and 201 durability the two-handed jump attack still does full damage even though the AOE attack does not. The divine modifier also applies to the AOE attack, so unlike Wrath of the Gods it can be used to kill skeletons. Each use of this ability drains 200 durability. When using the AOE between 201 and 380 durability it will do about 3/5 of the maximum damage potential (depending of your stat distribution). When using the AOE at 200 durability or less, it will do around 1/3 of the maximum damage potential (depending on your stat distribution). If you try to use the ability at 0/600 durability it will not work at all, however, your character will still do the animation and be vulnerable to attack.",ok_loc_list
Great Club,WEAPONS,Great Hammers,https://darksouls.wiki.fextralife.com/Great+Club,/Great+Club,"Giant tree branch serves as a wooden club. Smashes enemies from upside the head."" ""The leaping attack is a trademark of clubs, and this giant club is no exception.""",ok_blockquote,[1] - Found in Blighttown near Quelaag's Domain. Pocket island with Rock-Tosser Barbarians. [2] - Video Location Timestamp 17:22.,ok_loc_list
Large Club,WEAPONS,Great Hammers,https://darksouls.wiki.fextralife.com/Large+Club,/Large+Club,"Large wooden club."" ""The giant Undead of Blighttown wield these clubs, which became poisonous from the influence of their surroundings.""",ok_blockquote,[1] - Drops from club wielder Infested Barbarian (2% Chance - Blighttown).,ok_loc_list
Smough's Hammer,WEAPONS,Great Hammers,https://darksouls.wiki.fextralife.com/Smough%27s+Hammer,/Smough%27s+Hammer,"Great Hammer from the soul of executioner Smough, who guards the cathedral in the forsaken city of Anor Londo. Smough loved his work, and ground the bones of his victims into his own feed, ruining his hopes of being ranked with the Four Knights.""",ok_blockquote,"[1] - Give to Frampt to receive 1 souls. [2] - This weapon will heal 10 HP with every successful hit. [3] - The sheer size of the head tends to get in the way, limiting your field of vision. [4] - This weapon has a very slightly larger hitbox on the 2-handed rolling attacks when compared to other Great Hammers. While the increased range on this specific attack is quite minor, when paired with the fact that rolling attacks from Great Hammers cannot be parried, this can be quite useful in PVP. [5] - Two-handed R2 attacks cause Knockdown. [6] - To get the Soul of Smough be sure to kill orenstein first as you need to win against super smough to get his soul.",ok_loc_list
Dragonslayer Greatbow,WEAPONS,Greatbows,https://darksouls.wiki.fextralife.com/Dragonslayer+Greatbow,/Dragonslayer+Greatbow,"""Bow of the Dragonslayers, led by Hawkeye Gough, one of Gwyn's Four Knights. This bow's unusual size requires that it be anchored to the ground when fired. Only uses specialized great arrows.""",ok_p_tag,"[1] - Give to Frampt to receive 100 souls. [2] - Even though this weapon is two-handed, it will still require 20 strength to use. [3] - Can only be used with Dragonslayer Arrows and Gough's Great Arrows.",ok_loc_list
Gough's Greatbow,WEAPONS,Greatbows,https://darksouls.wiki.fextralife.com/Gough%27s+Greatbow,/Gough%27s+Greatbow,"Greatbow used by Hawkeye Gough, of Lord Gwyn's Four Knights, for dragon slaying. This bow is larger than even those used by the famed Dragonslayers. Only their leader, Gough, had the strength to handle it.""",ok_blockquote,"[1] - After defeating Black Dragon Kalameet, talk to Gough once more and he will give you his bow. You may have to use the talk option many times before he gives the bow to you. [2] - Also dropped by Gough when killed, unless he already gave it to you.",ok_loc_list
Abyss Greatsword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Abyss+Greatsword,/Abyss+Greatsword,"This greatsword belonged to Lord Gwyn's Knight Artorias, who fell to the Abyss. Swallowed by the Dark with its master, this sword is tainted by the Abyss, and now its strength reflects its wielder's humanity.""",ok_blockquote,"[1] - Ascension with the Soul of Artorias and any normal +10 Greatsword, Straight Sword or Dagger (except Broken Straight Sword and Straight Sword Hilt).",ok_loc_list
Bastard Sword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Bastard+Sword,/Bastard+Sword,"This standard greatsword is normally wielded with two hands due to its great weight."" ""Usually swung in large arcs and effective against multiple foes. Far from ideal when fighting in tight quarters.",ok_blockquote,"[1] - Purchased from Blacksmith Andre (3,000 Souls).",ok_loc_list
Black Knight Sword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Black+Knight+Sword,/Black+Knight+Sword,"""Greatsword of the Black Knights who wander Lordran. Used to face chaos demons.""""The Large motion that puts the weight of the body into the attack reflects the great size of their adversaries long ago.""",ok_blockquote,NA,not_found
Claymore,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Claymore,/Claymore,"This larger type of greatsword is normally wielded with two hands due to its weight.""""This highly flexible greatsword can be used to attack in swings or thrusts.""",ok_blockquote,"[1] - Looted from a body on the bridge, guarded by the Hellkite Wyvern, in upper Undead Burg. [2] - Video Location Timestamp 1:27.",ok_loc_list
Crystal Greatsword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Crystal+Greatsword,/Crystal+Greatsword,"A fully crystallized straight sword. How such a weapon was created is entirely unknown."" ""The crystallization boosts its attack, but makes the blade brittle. The sword cannot be used for long, as it cannot be repaired.""",ok_blockquote,"[1] - Purchased from Domhnall of Zena (6,000 Souls).",ok_loc_list
Flamberge,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Flamberge,/Flamberge,"This greatsword with an undulating blade is the choice weapon of the slithering serpent men of Sen's Fortress.""""This weapon is designed to flay the skin and causes heavy bleeding.""",ok_blockquote,"[1] - Purchased from Shiva of the East (10,000 Souls). [2] - Rare drop from Serpent Mages (2% Chance - Sen's Fortress or The Duke's Archives).",ok_loc_list
Great Lord Greatsword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Great+Lord+Greatsword,/Great+Lord+Greatsword,"""Greatsword born from the soul of Gwyn, Lord of Cinder.""""As bearer of the ultimate soul, Gwyn wielded the bolts of the sun, but before linking the fire, divided that power amongst his children, and set off with only this greatsword as his companion.""",ok_p_tag,"[1] - Ascension with the Soul of Gwyn, Lord of Cinder and a +10 upgraded Dagger/ Straight Sword/ Great Sword. [2] - Compatible swords: Dagger, Parrying Dagger, Bandit's Knife, Shortsword, Longsword, Broadsword, Balder Side Sword, Sunlight Straight Sword, Barbed Straight Sword, Darksword, Bastard Sword, Claymore, Man-serpent Greatsword, Flamberge, Zweihander, Greatsword, Demon Great Machete, Straight Sword Hilt.",ok_loc_list
Greatsword of Artorias,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Greatsword+of+Artorias,/Greatsword+of+Artorias,"Sword born from the soul of the great grey wolf Sif, guardian of the grave of the Abysswalker Knight Artorias.""""Sir Artorias hunted the Darkwraiths, and his sword strikes harder against dark servants.""",ok_blockquote,"[1] - Ascension with the Soul of (Great Wolf) Sif and either the Broken Straight Sword +10 or Straight Sword Hilt +10. [2] - In order to create the ""Cursed"" version of this sword (the variant that can damage Ghosts without applying Transient Curse), you can ascend the soul using any normal +10 upgraded Straight Sword. See Greatsword of Artorias (Cursed).",ok_loc_list
Greatsword of Artorias (Cursed),WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Greatsword+of+Artorias+%28Cursed%29,/Greatsword+of+Artorias+%28Cursed%29,"Sword born from the souls of the great grey wolf Sif, guardian of the grave of the Abysswalker Knight Artorias.""""The sword can damage ghosts, as it was cursed when Artorias joined a covenant with the creatures of the Abyss.""",ok_blockquote,"[1] - Ascension with the Soul of (Great Wolf) Sif and any of the following normal +10 weapons: Dagger, Parrying Dagger, Bandit's Knife, Shortsword, Longsword, Broadsword, Balder Side Sword, Sunlight Straight Sword, Barbed Straight Sword, Darksword, Bastard Sword, Claymore, Man-serpent Greatsword, Flamberge, Zweihander, Greatsword, Demon Great Machete. [2] - In order to create the ""Non-Cursed"" version of this sword (the variant that has Divine and Abyss modifiers), you can ascend the soul using either the Broken Straight Sword +10 or Straight Sword Hilt +10. See Greatsword of Artorias.",ok_loc_list
Man-Serpent Greatsword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Man-Serpent+Greatsword,/Man-Serpent+Greatsword,"""This single-bladed blood-stained greatsword is the choice weapon of the slithering serpent men of Sen's Fortress."" ""An ordinary human will have great difficulty swinging this heavy beast effectively.""",ok_blockquote,[1] - Rare drop from Man Serpent (2% Chance - Sen's Fortress or The Duke's Archives).,ok_loc_list
Moonlight Greatsword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Moonlight+Greatsword,/Moonlight+Greatsword,"This sword, one of the rare dragon weapons, came from the tail of Seath the Scaleless, the pale white dragon who betrayed his own.""""Seath is the grandfather of sorcery, and this sword is imbued with his magic, which shall be unleashed as a wave of moonlight.""",ok_blockquote,"[1] - Acquired by cutting off Seath the Scaleless' tail. [2] - Out of the three tails, player must cut the middle one, by hitting the end of the tail until it comes off. Make sure you are lightweight enough to run quickly. Run over and stand by the crystal you need to destroy in order to damage the boss at the start of the fight, and wait for him to shuffle over and do a breath attack. Wait for his attack to end in a few seconds, then shatter the crystal which will stun him giving you plenty of time to chop or Soul Spear his tail off. The tail should fall off after about 500 damage. [3] - After patch 1.05, the sword gets directly transfered into your inventory, so it is no longer possibile to lose it for the playthrough, after cutting Seath's tail and leaving it's tip containing the weapon inside the boss arena. You will acquire the weapon, even without finishing off Seath.",ok_loc_list
Obsidian Greatsword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Obsidian+Greatsword,/Obsidian+Greatsword,"This greataxe, one of the rare dragon weapons, is formed by the tail of the one-eyed black dragon Kalameet, the last of the ancient dragons. The mystical power of its obsidian blade will be released when held with both hands.""",ok_blockquote,"[1] - Obtained by cutting off the tail of Black Dragon Kalameet. This is difficult to do, as the opportunities to strike the tail without ranged weapons are short and infrequent without the help of phantoms.",ok_loc_list
Stone Greatsword,WEAPONS,Greatswords,https://darksouls.wiki.fextralife.com/Stone+Greatsword,/Stone+Greatsword,"The Stone Knights who guard the Darkroot Garden wield this moss-covered greatsword."" ""The same magic which created the Stone Knights is imbued in the sword. Unleash this power by wielding the sword with two hands.""",ok_blockquote,"[1] - Purchased from Shiva of the East (15,000 Souls). [2] - Drops from Great Stone Knights (2% chance - Darkroot Garden). [3] - Video Location Timestamp 4:29.",ok_loc_list
Black Knight Halberd,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Black+Knight+Halberd,/Black+Knight+Halberd,Halberd of the black knights who wander Lordran. Used to face chaos demons. The large motion that puts the weight of the body into the attack reflects the great sizeof their adversaries long ago.,ok_blockquote,"[1] - Drops from The Black Knight, specifically the Halberd wielding Knight. (20% chance - Darkroot Basin, Tomb of Giants and Kiln of the First Flame).",ok_loc_list
Gargoyle's Halberd,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Gargoyle%27s+Halberd,/Gargoyle%27s+Halberd,"Halberd of the gargoyle guarding the Bell of Awakening in the Undead Church."" ""Perfectly standard bronze halberd without any special power.""",ok_blockquote,[1] - Random drop from either the Bell Gargoyles or the two Anor Londo Gargoyles. Can be farmed for by killing only one Bell Gargoyle and quitting the game/dying. [2] - A Gargoyle is located at Undead Parish. Anor Londo has two more Gargoyles. [3] - Video Location Timestamp 2:55.,ok_loc_list
Giant's Halberd,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Giant%27s+Halberd,/Giant%27s+Halberd,"Large halberd made of old brass, used by the giant sentinels of Anor Londo."" ""Brass contains traces of lightning, but as the halberd is designed for the giant sentinels, its weight is unbearable.""",ok_blockquote,[1] - Drops from Sentinel (2% chance - Anor Londo). [2] - Drops from Royal Sentinel (2% chance - Anor Londo). [3] - Bought from Giant Blacksmith in Anor Londo. [4] - Give to Frampt to receive 50 souls.,ok_loc_list
Great Scythe,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Great+Scythe,/Great+Scythe,"Weapon with a long curved blade. Converted from a wheat-harvesting tool. The magnificent sharp curved blade instills fear in opponents. Perhaps it is their survival instinct at work.""",ok_blockquote,NA,not_found
Halberd,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Halberd,/Halberd,"Long-hilted weapon mixing spear and axe is difficult to handle, requiring both strength and dexterity. The Halberd has two elementary attacks: Spear-like thrusting and large sweeping swings. However, one false swing and the wielder is left wide open.""",ok_blockquote,"[1] - Undead Parish, right in front of the Undead Church entrance. Additionally, a Crystal Halberd drops from a Mimic in Anor Londo. [2] - Video Location Timestamp 4:57.",ok_loc_list
Lifehunt Scythe,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Lifehunt+Scythe,/Lifehunt+Scythe,"Scythe born from the soul of Priscilla, the stark white crossbreed trapped inside the painted world of Ariamis. Even the Gods feared Priscilla's lifehunt ability, and in the hands of a mortal, its power will turn upon its wielder.""",ok_blockquote,"[1] - Forge from a +10 Scythe, Whip,or Halberd and Soul of Priscilla (+5000 souls) at the Giant Blacksmith in Anor Londo.",ok_loc_list
Lucerne,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Lucerne,/Lucerne,"Halberd with a large, hard beak-like protrusion. Inflicts thrust damage. Instead of thrusting like a spear, the wielder of the Lucerne aims to club the head with its hard beak.""",ok_blockquote,[1] - After the first small bridge in the Catacombs. In a small room guarded by two skeletons. [2] - Video Location Timestamp 0:32.,ok_loc_list
Scythe,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Scythe,/Scythe,"Halberd with a large blade. Scythe adjusted for battle. Designed especially for slicing. However, one false swing leaves one wide open.",ok_blockquote,"[1] - Found at the bottom of Sen's Fortress, behind the Titanite Demon in the small room. [2] - Video Location Timestamp 1:55.",ok_loc_list
Titanite Catch Pole,WEAPONS,Halberds,https://darksouls.wiki.fextralife.com/Titanite+Catch+Pole,/Titanite+Catch+Pole,"Weapon of the titanite demon, a faceless stone monster born from titanite slab. One of the enchanted weapons, perhaps from residual power of the titanite slab. Known for its leaping attack which comes smashing down on foes from above.""",ok_blockquote,[1] - Rare (10%) drop from Titanite Demons. [2] - Video Location Timestamp 1:04.,ok_loc_list
Blacksmith Giant Hammer,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Blacksmith+Giant+Hammer,/Blacksmith+Giant+Hammer,"Wooden hammer of the giant blacksmith in Anor Londo who handles lightning weapons. The giant blacksmith forges with this wooden hammer, as it would be hazardous to handle lightning weapons with metals.",ok_blockquote,[1] - Dropped by the Giant Blacksmith in Anor Londo.,ok_loc_list
Blacksmith Hammer,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Blacksmith+Hammer,/Blacksmith+Hammer,"Metal hammer of Andre of Astora, blacksmith at the Old Church. Can be used as a strike weapon, but better left in the hands of its talented owner.""",ok_blockquote,[1] - Murdering Blacksmith Andre of Astora.,ok_loc_list
Club,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Club,/Club,"A simple wooden club. This simple bladeless strike weapon is effective against most foes, is easily handled, and can break the guard of a shield."" ""However, a single miss makes one wide open, so timing and proximities are crucial.",ok_blockquote,[1] - Sold by Undead Merchant (Male) for 150 Souls. [2] - Treasure: Occult Club drops from a Mimic in Anor Londo near Havel's gear. [3] - Deprived starting weapon. [4] - Video Location Timestamp 15:37.,ok_loc_list
Hammer of Vamos,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Hammer+of+Vamos,/Hammer+of+Vamos,"Metal hammer of Vamos, a skeleton blacksmith deep within the Catacombs who rarely speaks. Can be used as a strike weapon, but better left in the hands of its talented owner.",ok_blockquote,[1] - Murdering Blacksmith Vamos.,ok_loc_list
Mace,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Mace,/Mace,"Iron hammer with a protrusive pommel.This simple bladeless strike weapon is effective against most foes, and can break the guard of a shield. However, one miss leaves one wide open.""",ok_blockquote,"[1] - Starter Item for the Cleric class. [2] - Sold by Patches the Hyena at Firelink Shrine for 3,000 souls. [3] - In the Catacombs on a corpse before the Pinwheel boss fog. [4] - Video Location Timestamp 17:18.",ok_loc_list
Morning Star,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Morning+Star,/Morning+Star,"Hammer with a sharp spike on its pommel. One of the more barbaric cleric weapons. Uniquely, this hammer inflicts thrust damage, and causes bleeding.""",ok_blockquote,"[1] - Firelink Shrine, in a chest found in the area you can reach by dropping from the ledge you find by following the stairs that is facing Petrus. [2] - Video Location Timestamp 0:56.",ok_loc_list
Pickaxe,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Pickaxe,/Pickaxe,"Traditionally a mining tool, but the hard cone on the pommel is effective in battle."" ""A downward swing of the Pickaxe can crush stone; a human head would be an afterthought""",ok_blockquote,[1] - Drops from Infested Barbarians (Boulder) in Blighttown (5% chance).,ok_loc_list
Reinforced Club,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Reinforced+Club,/Reinforced+Club,"A club with leather nailed to the pommel. The burg Undead merchant proudly peddles this club, but its reinforcement is shoddy. Indeed, its attack is stronger, but the club is no longer dependably sturdy.""",ok_blockquote,[1] - Sold by the Undead merchant (male).,ok_loc_list
Warpick,WEAPONS,Hammers,https://darksouls.wiki.fextralife.com/Warpick,/Warpick,"Hammer with a large beak-shaped pommel. Originally a pickaxe; redesigned for battle."" ""This simple but deadly weapon hits heavily with thrust damage, such that it easily cracks metal armor.""",ok_blockquote,[1] - Purchase from Andre of Astora in Undead Parish for 800 souls.,ok_loc_list
Chaos Blade,WEAPONS,Katanas,https://darksouls.wiki.fextralife.com/Chaos+Blade,/Chaos+Blade,"A curved sword born from the soul of Quelaag, daughter of the Witch of Izalith, who was transformed into a chaos demon. This blade inherits only the chaotic nature of Quelaag, and has a unique speckled design. Blade wielder erodes along with opponents.""",ok_blockquote,"[1] - 5,000 souls (each upgrade). [2] - 1 x Demon Titanite (+1, +2). [3] - 2 x Demon Titanite (+3, +4). [4] - 4 x Demon Titanite (+5).",ok_loc_list
Iaito,WEAPONS,Katanas,https://darksouls.wiki.fextralife.com/Iaito,/Iaito,"Katana forged in an Eastern land. The Katana is drawn from the scabbard at lightning speed, using an Iaijutsu technique. Iaijutsu allows the wielder to charge forward to swiftly cut down distant foes.""",ok_blockquote,"[1] - Found by leaping to platform, close to the upper bonfire in Blighttown. [2] - Video Location Timestamp 5:14.",ok_loc_list
Uchigatana,WEAPONS,Katanas,https://darksouls.wiki.fextralife.com/Uchigatana,/Uchigatana,"Katana forged in an Eastern land. Known for its brisk slashing motions."" ""The Uchigatana cuts beautifully and causes bleeding, but its blade is easily nicked.""",ok_blockquote,NA,not_found
